,COLUMN_ID,ROW_ID,LABEL
145,10,2,1.0
146,10,3,1.0
147,10,4,0.0
148,10,5,1.0
149,10,6,0.0
150,10,7,1.0
151,10,8,0.0
152,10,9,
153,10,10,0.0
154,10,11,1.0
155,10,12,0.0
156,10,13,1.0
157,10,14,1.0
158,10,15,
159,10,16,1.0
160,11,1,
161,11,2,
162,11,3,
163,11,4,
164,11,5,1.0
165,11,6,1.0
166,11,7,1.0
167,11,8,
168,11,9,
169,11,10,
170,11,11,
171,11,12,1.0
172,11,13,1.0
173,11,14,1.0
174,11,15,
175,11,16,
176,12,1,1.0
177,12,2,1.0
178,12,3,1.0
179,12,4,0.0
180,12,5,1.0
181,12,6,0.0
182,12,7,1.0
183,12,8,0.0
184,12,9,
185,12,10,0.0
186,12,11,1.0
187,12,12,0.0
188,12,13,1.0
189,12,14,1.0
190,12,15,
191,12,16,1.0
192,13,1,1.0
193,13,2,
194,13,3,1.0
195,13,4,
196,13,5,1.0
197,13,6,1.0
198,13,7,1.0
199,13,8,
200,13,9,
201,13,10,
202,13,11,
203,13,12,1.0
204,13,13,1.0
205,13,14,1.0
206,13,15,1.0
207,13,16,1.0
208,14,1,1.0
209,14,2,1.0
210,14,3,1.0
211,14,4,0.0
212,14,5,
213,14,6,0.0
214,14,7,1.0
215,14,8,0.0
216,14,9,1.0
217,14,10,0.0
218,14,11,1.0
219,14,12,
220,14,13,1.0
221,14,14,1.0
222,14,15,
223,14,16,
224,15,1,
225,15,2,
226,15,3,
227,15,4,
228,15,5,1.0
229,15,6,1.0
230,15,7,1.0
231,15,8,
232,15,9,
233,15,10,
234,15,11,
235,15,12,1.0
236,15,13,1.0
237,15,14,
238,15,15,1.0
239,15,16,1.0
240,16,1,1.0
241,16,2,1.0
242,16,3,1.0
243,16,4,0.0
244,16,5,1.0
245,16,6,0.0
246,16,7,1.0
247,16,8,0.0
248,16,9,1.0
249,16,10,0.0
250,16,11,1.0
251,16,12,
252,16,13,1.0
253,16,14,1.0
254,16,15,
255,16,16,
256,17,1,1.0
257,17,2,
258,17,3,
259,17,4,
260,17,5,1.0
261,17,6,1.0
262,17,7,1.0
263,17,8,
264,17,9,
265,17,10,1.0
266,17,11,
267,17,12,1.0
268,17,13,
269,17,14,1.0
270,17,15,1.0
271,17,16,1.0
272,18,1,1.0
273,18,2,1.0
274,18,3,1.0
275,18,4,0.0
276,18,5,1.0
277,18,6,0.0
278,18,7,1.0
279,18,8,0.0
280,18,9,1.0
281,18,10,0.0
282,18,11,
283,18,12,
284,18,13,1.0
285,18,14,1.0
286,18,15,
287,18,16,
288,19,1,
289,19,2,
290,19,3,
291,19,4,
292,19,5,1.0
293,19,6,1.0
294,19,7,1.0
295,19,8,
296,19,9,
297,19,10,
298,19,11,
299,19,12,1.0
300,19,13,1.0
301,19,14,1.0
302,19,15,1.0
303,19,16,1.0
304,20,1,1.0
305,20,2,1.0
306,20,3,1.0
307,20,4,0.0
308,20,5,1.0
309,20,6,0.0
310,20,7,1.0
311,20,8,0.0
312,20,9,1.0
313,20,10,0.0
314,20,11,
315,20,12,
316,20,13,1.0
317,20,14,1.0
318,20,15,
319,20,16,
320,21,1,1.0
321,21,2,
322,21,3,
323,21,4,
324,21,5,1.0
325,21,6,1.0
326,21,7,
327,21,8,1.0
328,21,9,
329,21,10,1.0
330,21,11,1.0
331,21,12,1.0
332,21,13,
333,21,14,1.0
334,21,15,1.0
335,21,16,1.0
336,22,1,1.0
337,22,2,1.0
338,22,3,1.0
339,22,4,0.0
340,22,5,1.0
341,22,6,0.0
342,22,7,1.0
343,22,8,0.0
344,22,9,1.0
345,22,10,0.0
346,22,11,1.0
347,22,12,
348,22,13,1.0
349,22,14,1.0
350,22,15,
351,22,16,0.0
352,23,1,
353,23,2,
354,23,3,
355,23,4,
356,23,5,1.0
357,23,6,1.0
358,23,7,1.0
359,23,8,
360,23,9,1.0
361,23,10,1.0
362,23,11,1.0
363,23,12,1.0
364,23,13,
365,23,14,
366,23,15,1.0
367,23,16,1.0
368,24,1,1.0
369,24,2,1.0
370,24,3,1.0
371,24,4,0.0
372,24,5,1.0
373,24,6,0.0
374,24,7,1.0
375,24,8,0.0
376,24,9,1.0
377,24,10,0.0
378,24,11,1.0
379,24,12,
380,24,13,1.0
381,24,14,1.0
382,24,15,
383,24,16,0.0
